-120,106000000,7.56E-07,-124.4875,-4.28E-07,-6.23E-07
-120,106025000,4.40E-07,-9.116853,4.34E-07,-6.97E-08
-120,106050000,3.75E-07,101.9531,-7.77E-08,3.67E-07
-120,106075000,1.80E-07,-65.74221,7.39E-08,-1.64E-07
-120,106100000,2.19E-07,51.94941,1.35E-07,1.73E-07
-120,106125000,2.18E-07,-128.8577,-1.37E-07,-1.70E-07
-120,106150000,4.27E-07,-176.5921,-4.26E-07,-2.54E-08
-120,106175000,2.74E-07,-72.75711,8.13E-08,-2.62E-07
-120,106200000,3.39E-07,-111.0516,-1.22E-07,-3.16E-07
-120,106225000,9.47E-07,178.2832,-9.46E-07,2.84E-08
-120,106250000,1.82E-07,-151.4529,-1.60E-07,-8.70E-08
-120,106275000,7.41E-07,101.5125,-1.48E-07,7.26E-07
-120,106300000,2.63E-07,-122.1065,-1.40E-07,-2.23E-07
-120,106325000,2.73E-07,-44.23578,1.96E-07,-1.91E-07
-120,106350000,2.49E-07,15.0258,2.40E-07,6.45E-08
-120,106375000,4.57E-07,-99.84914,-7.81E-08,-4.50E-07
-120,106400000,1.95E-07,-86.86966,1.06E-08,-1.95E-07
-120,106425000,2.29E-07,-54.71619,1.32E-07,-1.87E-07
-120,106450000,5.61E-07,-99.15477,-8.92E-08,-5.54E-07
-120,106475000,3.26E-07,71.31564,1.05E-07,3.09E-07
-120,106500000,3.50E-07,-159.8592,-3.29E-07,-1.21E-07
-120,106525000,4.09E-07,-155.3955,-3.72E-07,-1.70E-07
-120,106550000,1.37E-07,-144.4587,-1.12E-07,-7.99E-08
-120,106575000,3.05E-07,102.1312,-6.41E-08,2.98E-07
-120,106600000,2.09E-07,-25.59048,1.88E-07,-9.02E-08
-120,106625000,4.78E-07,-60.97384,2.32E-07,-4.18E-07
-120,106650000,5.45E-07,-55.09342,3.12E-07,-4.47E-07
-120,106675000,5.99E-07,-90.55677,-5.82E-09,-5.99E-07
-120,106700000,4.44E-07,18.97449,4.20E-07,1.44E-07
-120,106725000,4.09E-07,159.1104,-3.82E-07,1.46E-07
-120,106750000,6.66E-07,-76.78705,1.52E-07,-6.48E-07
-120,106775000,4.72E-07,-136.7078,-3.44E-07,-3.24E-07
-120,106800000,6.99E-07,13.23218,6.81E-07,1.60E-07
-120,106825000,1.10E-06,8.598868,1.09E-06,1.65E-07
-120,106850000,1.37E-06,21.08371,1.28E-06,4.94E-07
-120,106875000,5.47E-07,-28.38752,4.81E-07,-2.60E-07
-120,106900000,9.07E-07,15.55717,8.74E-07,2.43E-07
-120,106925000,2.33E-07,54.97233,1.34E-07,1.91E-07
-120,106950000,5.56E-07,118.7252,-2.67E-07,4.88E-07
-120,106975000,1.71E-06,-38.86611,1.33E-06,-1.07E-06
-120,107000000,7.73E-07,18.59452,7.33E-07,2.47E-07
-120,107025000,1.22E-06,-50.29352,7.78E-07,-9.37E-07
-120,107050000,9.97E-07,-16.97536,9.54E-07,-2.91E-07
-120,107075000,6.56E-07,-61.69837,3.11E-07,-5.77E-07
-120,107100000,2.13E-06,-0.06942487,2.13E-06,-2.58E-09
-120,107125000,2.76E-06,-20.78134,2.58E-06,-9.79E-07
-120,107150000,1.70E-06,12.99093,1.66E-06,3.82E-07
-120,107175000,1.23E-06,-7.733965,1.22E-06,-1.65E-07
-120,107200000,1.49E-06,5.139476,1.48E-06,1.33E-07
-120,107225000,1.71E-06,27.72875,1.51E-06,7.96E-07
-120,107250000,8.39E-07,-13.18824,8.16E-07,-1.91E-07
-120,107275000,1.57E-06,-30.33491,1.36E-06,-7.94E-07
-120,107300000,1.55E-06,11.98757,1.52E-06,3.22E-07
-120,107325000,1.86E-06,-19.28621,1.76E-06,-6.16E-07
-120,107350000,2.34E-06,-6.613231,2.32E-06,-2.69E-07
-120,107375000,2.70E-06,-16.79877,2.59E-06,-7.81E-07
-120,107400000,2.18E-06,-36.56862,1.75E-06,-1.30E-06
-120,107425000,3.46E-06,29.56774,3.01E-06,1.71E-06
-120,107450000,2.60E-06,12.11393,2.54E-06,5.45E-07
-120,107475000,1.91E-06,-29.25021,1.67E-06,-9.34E-07
-120,107500000,3.34E-06,-0.5874239,3.34E-06,-3.42E-08
-120,107525000,3.16E-06,-5.911871,3.14E-06,-3.26E-07
-120,107550000,3.66E-06,6.317896,3.63E-06,4.02E-07
-120,107575000,2.92E-06,-3.120496,2.91E-06,-1.59E-07
-120,107600000,4.15E-06,-8.898178,4.10E-06,-6.41E-07
-120,107625000,3.84E-06,-19.6156,3.62E-06,-1.29E-06
-120,107650000,3.32E-06,4.001408,3.31E-06,2.32E-07
-120,107675000,3.19E-06,-5.948808,3.17E-06,-3.31E-07
-120,107700000,5.07E-06,-24.83456,4.60E-06,-2.13E-06
-120,107725000,3.12E-06,-1.739631,3.12E-06,-9.48E-08
-120,107750000,3.08E-06,-0.5344218,3.08E-06,-2.88E-08
-120,107775000,4.16E-06,-10.54087,4.09E-06,-7.61E-07
-120,107800000,3.44E-06,-4.931647,3.43E-06,-2.96E-07
-120,107825000,4.88E-06,5.5184,4.85E-06,4.69E-07
-120,107850000,4.42E-06,0.8846038,4.42E-06,6.83E-08
-120,107875000,5.61E-06,-14.39583,5.43E-06,-1.39E-06
-120,107900000,5.53E-06,-18.25548,5.25E-06,-1.73E-06
-120,107925000,4.30E-06,-12.28143,4.20E-06,-9.15E-07
-120,107950000,3.47E-06,-6.004815,3.45E-06,-3.63E-07
-120,107975000,5.62E-06,-14.06142,5.45E-06,-1.36E-06
-120,108000000,3.97E-06,0.3831762,3.97E-06,2.66E-08
-120,108025000,2.71E-06,3.918081,2.70E-06,1.85E-07
-120,108050000,2.83E-06,-47.86581,1.90E-06,-2.10E-06
-120,108075000,3.62E-06,6.636453,3.59E-06,4.18E-07
-120,108100000,2.60E-06,11.66792,2.55E-06,5.27E-07
-120,108125000,9.78E-07,-140.4249,-7.54E-07,-6.23E-07
-120,108150000,3.67E-07,-87.72981,1.45E-08,-3.67E-07
-120,108175000,1.47E-06,139.9999,-1.13E-06,9.45E-07
-120,108200000,3.47E-06,171.2577,-3.43E-06,5.27E-07
-120,108225000,3.64E-06,163.7808,-3.49E-06,1.02E-06
-120,108250000,1.66E-06,157.823,-1.53E-06,6.25E-07
-120,108275000,4.39E-06,175.6233,-4.38E-06,3.35E-07
-120,108300000,6.05E-06,154.5204,-5.47E-06,2.60E-06
-120,108325000,1.99E-06,-149.3846,-1.71E-06,-1.01E-06
-120,108350000,9.26E-06,177.2057,-9.25E-06,4.51E-07
-120,108375000,9.73E-06,-179.1614,-9.72E-06,-1.42E-07
-120,108400000,1.04E-05,-177.7069,-1.04E-05,-4.18E-07
-120,108425000,1.28E-05,-172.1492,-1.26E-05,-1.74E-06
-120,108450000,1.29E-05,175.9718,-1.29E-05,9.08E-07
-120,108475000,1.20E-05,178.55,-1.20E-05,3.05E-07
-120,108500000,1.30E-05,171.8149,-1.29E-05,1.85E-06
-120,108525000,1.14E-05,-173.5479,-1.13E-05,-1.28E-06
-120,108550000,1.26E-05,178.0325,-1.26E-05,4.32E-07
-120,108575000,1.13E-05,174.402,-1.13E-05,1.11E-06
-120,108600000,1.37E-05,-174.8483,-1.37E-05,-1.23E-06
-120,108625000,1.57E-05,-165.6039,-1.52E-05,-3.89E-06
-120,108650000,1.15E-05,177.8689,-1.15E-05,4.28E-07
-120,108675000,9.42E-06,175.9655,-9.39E-06,6.63E-07
-120,108700000,8.96E-06,174.8128,-8.92E-06,8.10E-07
-120,108725000,1.31E-05,164.8997,-1.26E-05,3.41E-06
-120,108750000,8.43E-06,164.0902,-8.11E-06,2.31E-06
-120,108775000,8.40E-06,164.2535,-8.08E-06,2.28E-06
-120,108800000,9.82E-06,175.6029,-9.79E-06,7.53E-07
-120,108825000,7.02E-06,-177.876,-7.02E-06,-2.60E-07
-120,108850000,8.04E-06,-172.0814,-7.96E-06,-1.11E-06
-120,108875000,6.44E-06,178.2199,-6.44E-06,2.00E-07
-120,108900000,5.82E-06,-173.8848,-5.78E-06,-6.20E-07
-120,108925000,6.11E-06,175.4988,-6.09E-06,4.79E-07
-120,108950000,6.12E-06,172.8863,-6.07E-06,7.58E-07
-120,108975000,6.05E-06,-178.4525,-6.05E-06,-1.63E-07
-120,109000000,3.86E-06,162.4353,-3.68E-06,1.16E-06
-120,109025000,3.98E-06,-178.7061,-3.98E-06,-9.00E-08
-120,109050000,3.61E-06,-173.6286,-3.59E-06,-4.01E-07
-120,109075000,7.63E-07,158.5957,-7.10E-07,2.78E-07
-120,109100000,1.93E-06,170.0934,-1.90E-06,3.32E-07
-120,109125000,3.64E-06,173.5135,-3.62E-06,4.11E-07
-120,109150000,2.01E-06,157.0658,-1.85E-06,7.82E-07
-120,109175000,1.68E-06,-167.1155,-1.64E-06,-3.74E-07
-120,109200000,1.85E-06,171.4757,-1.83E-06,2.74E-07
-120,109225000,4.29E-07,-167.0047,-4.18E-07,-9.64E-08
-120,109250000,1.54E-06,132.0708,-1.03E-06,1.14E-06
-120,109275000,9.43E-07,123.9786,-5.27E-07,7.82E-07
-120,109300000,8.44E-07,175.6759,-8.42E-07,6.37E-08
-120,109325000,1.08E-06,168.6639,-1.06E-06,2.12E-07
-120,109350000,2.13E-06,-179.454,-2.13E-06,-2.03E-08
-120,109375000,1.34E-06,-167.4533,-1.31E-06,-2.91E-07
-120,109400000,1.28E-06,-169.7065,-1.26E-06,-2.29E-07
-120,109425000,1.05E-06,-156.4795,-9.61E-07,-4.18E-07
-120,109450000,2.48E-07,-165.5011,-2.41E-07,-6.22E-08
-120,109475000,6.54E-07,-44.7258,4.65E-07,-4.60E-07
-120,109500000,1.96E-07,-125.3122,-1.13E-07,-1.60E-07
-120,109525000,6.19E-07,173.6409,-6.15E-07,6.86E-08
-120,109550000,3.84E-07,-151.753,-3.38E-07,-1.82E-07
-120,109575000,1.11E-06,-105.9741,-3.04E-07,-1.06E-06
-120,109600000,2.20E-07,112.326,-8.36E-08,2.03E-07
-120,109625000,3.88E-07,73.9215,1.07E-07,3.73E-07
-120,109650000,1.27E-07,-118.0859,-5.98E-08,-1.12E-07
-120,109675000,4.92E-07,128.6526,-3.07E-07,3.84E-07
-120,109700000,2.65E-07,-15.29276,2.55E-07,-6.98E-08
-120,109725000,5.90E-07,102.8176,-1.31E-07,5.76E-07
-120,109750000,4.20E-08,170.0179,-4.13E-08,7.27E-09
-120,109775000,2.90E-07,-63.87316,1.28E-07,-2.60E-07
-120,109800000,4.20E-07,94.51809,-3.31E-08,4.19E-07
-120,109825000,1.17E-06,11.5794,1.15E-06,2.35E-07
-120,109850000,1.46E-06,-79.31508,2.70E-07,-1.43E-06
-120,109875000,6.94E-07,-38.63677,5.42E-07,-4.33E-07
-120,109900000,4.91E-07,13.41499,4.78E-07,1.14E-07
-120,109925000,2.19E-07,148.3403,-1.87E-07,1.15E-07
-120,109950000,3.87E-07,119.7038,-1.92E-07,3.36E-07
-120,109975000,8.43E-07,-78.41327,1.70E-07,-8.26E-07
-120,110000000,3.89E-07,-22.00189,3.61E-07,-1.46E-07
-120,110025000,5.28E-07,65.30302,2.21E-07,4.80E-07
-120,110050000,2.97E-07,55.43001,1.69E-07,2.45E-07
-120,110075000,1.08E-06,-45.5451,7.53E-07,-7.68E-07
-120,110100000,3.24E-07,-81.40222,4.85E-08,-3.20E-07
-120,110125000,3.92E-07,18.69484,3.71E-07,1.26E-07
-120,110150000,1.22E-06,-47.71263,8.19E-07,-9.00E-07
-120,110175000,5.16E-07,-20.36017,4.84E-07,-1.79E-07
-120,110200000,4.13E-07,111.6398,-1.52E-07,3.84E-07
-120,110225000,2.62E-07,8.125893,2.60E-07,3.71E-08
-120,110250000,4.82E-07,-152.8625,-4.29E-07,-2.20E-07
-120,110275000,8.84E-08,58.6162,4.60E-08,7.54E-08
-120,110300000,2.37E-07,30.66221,2.04E-07,1.21E-07
-120,110325000,7.74E-07,-88.45893,2.08E-08,-7.74E-07
-120,110350000,1.03E-06,150.0621,-8.94E-07,5.15E-07
-120,110375000,2.42E-07,-117.1943,-1.11E-07,-2.15E-07
-120,110400000,7.71E-07,-88.69334,1.76E-08,-7.71E-07
-120,110425000,8.13E-07,10.49729,8.00E-07,1.48E-07
-120,110450000,9.55E-07,-79.48183,1.74E-07,-9.39E-07
-120,110475000,5.41E-07,27.54431,4.80E-07,2.50E-07
-120,110500000,5.59E-07,174.2835,-5.56E-07,5.57E-08
-120,110525000,6.06E-07,-11.58705,5.93E-07,-1.22E-07
-120,110550000,9.22E-07,-47.7666,6.20E-07,-6.83E-07
-120,110575000,1.08E-06,18.8345,1.02E-06,3.49E-07
-120,110600000,3.51E-07,61.68088,1.66E-07,3.09E-07
-120,110625000,8.98E-07,8.861568,8.87E-07,1.38E-07
-120,110650000,1.86E-07,-72.82989,5.48E-08,-1.77E-07
-120,110675000,1.54E-07,127.8232,-9.45E-08,1.22E-07
-120,110700000,5.57E-07,-134.2355,-3.89E-07,-3.99E-07
-120,110725000,1.11E-07,-43.64326,8.00E-08,-7.63E-08
-120,110750000,4.84E-07,-72.47319,1.46E-07,-4.62E-07
-120,110775000,5.49E-07,-75.07965,1.41E-07,-5.30E-07
-120,110800000,5.40E-07,5.390811,5.37E-07,5.07E-08
-120,110825000,7.71E-07,-74.31643,2.08E-07,-7.42E-07
-120,110850000,8.32E-07,149.2284,-7.15E-07,4.26E-07
-120,110875000,2.26E-07,9.47071,2.23E-07,3.72E-08
-120,110900000,5.11E-07,-9.125924,5.05E-07,-8.10E-08
-120,110925000,2.23E-07,-99.68031,-3.75E-08,-2.20E-07
-120,110950000,1.58E-07,68.31402,5.83E-08,1.47E-07
-120,110975000,6.55E-08,44.01832,4.71E-08,4.55E-08
-120,111000000,4.92E-07,-3.269339,4.91E-07,-2.80E-08
-116,106000000,1.83E-07,106.2185,-5.12E-08,1.76E-07
-116,106025000,6.23E-07,-27.2558,5.54E-07,-2.85E-07
-116,106050000,1.08E-06,76.13672,2.60E-07,1.05E-06
-116,106075000,4.17E-07,-176.0533,-4.16E-07,-2.87E-08
-116,106100000,5.12E-07,85.12225,4.35E-08,5.10E-07
-116,106125000,1.09E-06,-106.8606,-3.17E-07,-1.05E-06
-116,106150000,8.83E-07,-99.53283,-1.46E-07,-8.71E-07
-116,106175000,6.85E-07,162.39,-6.53E-07,2.07E-07
-116,106200000,4.39E-07,-136.952,-3.21E-07,-3.00E-07
-116,106225000,9.80E-07,131.5019,-6.49E-07,7.34E-07
-116,106250000,8.21E-07,78.52278,1.63E-07,8.05E-07
-116,106275000,5.28E-07,145.5256,-4.35E-07,2.99E-07
-116,106300000,6.53E-07,42.91633,4.78E-07,4.45E-07
-116,106325000,4.82E-07,122.6222,-2.60E-07,4.06E-07
-116,106350000,1.08E-06,-152.1826,-9.55E-07,-5.04E-07
-116,106375000,4.56E-08,10.02224,4.49E-08,7.93E-09
-116,106400000,5.65E-07,-153.8363,-5.08E-07,-2.49E-07
-116,106425000,1.42E-07,-176.0644,-1.41E-07,-9.72E-09
-116,106450000,4.68E-07,-78.80757,9.09E-08,-4.59E-07
-116,106475000,1.74E-07,-103.8617,-4.16E-08,-1.69E-07
-116,106500000,1.79E-07,141.7238,-1.40E-07,1.11E-07
-116,106525000,4.12E-07,139.9164,-3.15E-07,2.65E-07
-116,106550000,3.18E-07,45.37014,2.24E-07,2.27E-07
-116,106575000,5.02E-07,-149.8706,-4.34E-07,-2.52E-07
-116,106600000,4.49E-07,133.5625,-3.09E-07,3.25E-07
-116,106625000,7.62E-07,103.3862,-1.76E-07,7.41E-07
-116,106650000,4.81E-07,99.17116,-7.67E-08,4.75E-07
-116,106675000,4.65E-07,-99.88006,-7.98E-08,-4.58E-07
-116,106700000,8.66E-07,-149.9779,-7.50E-07,-4.33E-07
-116,106725000,1.12E-06,25.83527,1.01E-06,4.89E-07
-116,106750000,9.69E-07,-86.05967,6.66E-08,-9.66E-07
-116,106775000,7.65E-07,42.7158,5.62E-07,5.19E-07
-116,106800000,1.26E-06,173.3565,-1.25E-06,1.46E-07
-116,106825000,2.11E-07,143.2377,-1.69E-07,1.27E-07
-116,106850000,4.40E-07,-172.4866,-4.37E-07,-5.76E-08
-116,106875000,3.96E-07,-77.57935,8.51E-08,-3.87E-07
-116,106900000,1.85E-06,52.51207,1.13E-06,1.47E-06
-116,106925000,8.97E-07,11.49803,8.79E-07,1.79E-07
-116,106950000,6.22E-07,33.53815,5.19E-07,3.44E-07
-116,106975000,1.05E-06,-27.56333,9.27E-07,-4.84E-07
-116,107000000,1.86E-06,17.76875,1.77E-06,5.68E-07
-116,107025000,1.90E-06,-13.81147,1.85E-06,-4.54E-07
-116,107050000,9.68E-07,-29.60841,8.42E-07,-4.78E-07
-116,107075000,1.84E-06,8.23534,1.82E-06,2.64E-07
-116,107100000,8.21E-07,-71.44416,2.61E-07,-7.79E-07
-116,107125000,1.19E-06,8.886047,1.17E-06,1.83E-07
-116,107150000,8.58E-07,-87.76041,3.35E-08,-8.57E-07
-116,107175000,1.10E-06,-4.319203,1.10E-06,-8.29E-08
-116,107200000,1.77E-06,-13.2392,1.72E-06,-4.05E-07
-116,107225000,1.47E-06,-10.56696,1.45E-06,-2.70E-07
-116,107250000,8.86E-07,-32.96055,7.43E-07,-4.82E-07
-116,107275000,9.35E-07,36.30695,7.54E-07,5.54E-07
-116,107300000,1.40E-06,-1.826824,1.40E-06,-4.46E-08
-116,107325000,1.23E-06,13.79343,1.19E-06,2.93E-07
-116,107350000,1.54E-06,31.76407,1.31E-06,8.09E-07
-116,107375000,1.08E-06,9.436395,1.07E-06,1.77E-07
-116,107400000,2.39E-06,2.793113,2.38E-06,1.16E-07
-116,107425000,1.72E-06,-16.91217,1.64E-06,-5.00E-07
-116,107450000,1.88E-06,-20.40691,1.76E-06,-6.56E-07
-116,107475000,2.72E-06,0.7091652,2.72E-06,3.36E-08
-116,107500000,1.78E-06,26.54881,1.59E-06,7.94E-07
-116,107525000,3.78E-06,3.897919,3.78E-06,2.57E-07
-116,107550000,2.07E-06,-5.434935,2.06E-06,-1.96E-07
-116,107575000,2.71E-06,-11.15248,2.66E-06,-5.24E-07
-116,107600000,2.87E-06,8.393117,2.84E-06,4.20E-07
-116,107625000,3.30E-06,2.592185,3.29E-06,1.49E-07
-116,107650000,4.72E-06,-3.188674,4.71E-06,-2.62E-07
-116,107675000,2.92E-06,-3.024629,2.92E-06,-1.54E-07
-116,107700000,2.74E-06,5.857475,2.73E-06,2.80E-07
-116,107725000,3.85E-06,15.00706,3.72E-06,9.97E-07
-116,107750000,5.13E-06,2.605763,5.13E-06,2.33E-07
-116,107775000,3.62E-06,-11.96402,3.54E-06,-7.50E-07
-116,107800000,3.42E-06,6.29522,3.40E-06,3.75E-07
-116,107825000,4.11E-06,-3.767093,4.10E-06,-2.70E-07
-116,107850000,3.71E-06,-11.65699,3.64E-06,-7.50E-07
-116,107875000,3.41E-06,-39.39244,2.64E-06,-2.16E-06
-116,107900000,3.76E-06,16.33539,3.60E-06,1.06E-06
-116,107925000,2.24E-06,-16.23345,2.15E-06,-6.27E-07
-116,107950000,3.76E-06,-27.93699,3.32E-06,-1.76E-06
-116,107975000,3.77E-06,-14.84872,3.65E-06,-9.67E-07
-116,108000000,2.02E-06,31.67927,1.72E-06,1.06E-06
-116,108025000,3.32E-06,22.28676,3.07E-06,1.26E-06
-116,108050000,3.12E-06,19.34506,2.94E-06,1.03E-06
-116,108075000,5.03E-06,20.67232,4.71E-06,1.78E-06
-116,108100000,2.77E-06,55.03408,1.59E-06,2.27E-06
-116,108125000,3.85E-06,30.62976,3.31E-06,1.96E-06
-116,108150000,2.50E-06,2.326573,2.50E-06,1.02E-07
-116,108175000,3.28E-07,-133.0064,-2.24E-07,-2.40E-07
-116,108200000,6.78E-07,48.36924,4.50E-07,5.06E-07
-116,108225000,5.07E-06,-152.8563,-4.51E-06,-2.31E-06
-116,108250000,3.47E-06,-158.2755,-3.22E-06,-1.28E-06
-116,108275000,4.66E-06,-165.7587,-4.52E-06,-1.15E-06
-116,108300000,8.85E-06,161.3777,-8.38E-06,2.82E-06
-116,108325000,7.40E-06,170.9368,-7.31E-06,1.17E-06
-116,108350000,8.06E-06,178.6351,-8.06E-06,1.92E-07
-116,108375000,6.02E-06,168.9689,-5.91E-06,1.15E-06
-116,108400000,1.12E-05,177.7847,-1.12E-05,4.33E-07
