1.67E+11,6.49E-07,4.93E-06,1.43E-05
1.67E+11,3.83E-07,4.16E-06,1.66E-05
1.67E+11,1.34E-07,4.16E-06,1.68E-05
1.67E+11,9.80E-07,3.88E-06,1.41E-05
1.67E+11,5.56E-07,4.46E-06,1.42E-05
1.68E+11,3.69E-07,3.67E-06,1.22E-05
1.68E+11,1.76E-07,2.94E-06,1.11E-05
1.68E+11,3.14E-07,3.07E-06,1.32E-05
1.68E+11,1.23E-07,3.72E-06,1.46E-05
1.68E+11,1.29E-06,3.24E-06,1.52E-05
1.68E+11,4.53E-07,4.01E-06,1.44E-05
1.68E+11,4.50E-07,3.58E-06,1.37E-05
1.68E+11,2.17E-07,2.98E-06,1.02E-05
1.68E+11,6.41E-07,2.65E-06,1.13E-05
1.68E+11,5.05E-07,2.67E-06,9.94E-06
1.68E+11,7.33E-07,3.36E-06,1.23E-05
1.68E+11,5.91E-07,2.58E-06,9.37E-06
1.68E+11,4.51E-07,1.67E-06,1.11E-05
1.68E+11,8.08E-07,1.83E-06,1.18E-05
1.68E+11,1.06E-07,1.50E-06,1.00E-05
1.68E+11,6.83E-07,2.25E-06,1.20E-05
1.68E+11,8.64E-07,2.35E-06,9.99E-06
1.68E+11,9.25E-07,2.01E-06,1.11E-05
1.68E+11,2.26E-07,1.59E-06,8.80E-06
1.68E+11,3.50E-07,1.81E-06,8.54E-06
1.68E+11,8.90E-07,1.82E-06,1.01E-05
1.68E+11,6.04E-07,1.99E-06,8.88E-06
1.69E+11,4.64E-07,2.67E-06,8.81E-06
1.69E+11,8.19E-07,1.80E-06,7.13E-06
1.69E+11,3.20E-07,1.83E-06,8.73E-06
1.69E+11,4.92E-07,1.74E-06,7.73E-06
1.69E+11,5.22E-07,2.05E-06,8.36E-06
1.69E+11,5.16E-07,1.09E-06,8.17E-06
1.69E+11,9.75E-08,6.57E-07,7.45E-06
1.69E+11,5.01E-07,1.41E-06,7.65E-06
1.69E+11,2.42E-07,8.70E-07,5.57E-06
1.69E+11,6.18E-07,3.53E-07,3.48E-06
1.69E+11,1.21E-07,2.93E-07,4.47E-06
1.69E+11,2.01E-07,4.61E-07,3.15E-06
1.69E+11,1.07E-07,8.48E-07,3.53E-06
1.69E+11,5.17E-07,7.54E-07,4.34E-06
1.69E+11,4.04E-07,1.17E-06,3.01E-06
1.69E+11,1.60E-07,1.18E-06,3.10E-06
1.69E+11,6.94E-07,4.84E-07,2.46E-06
1.69E+11,2.48E-07,8.16E-08,2.63E-06
1.69E+11,8.19E-08,4.52E-07,2.05E-06
1.69E+11,6.71E-07,1.76E-07,7.45E-07
1.69E+11,4.34E-07,9.28E-07,1.16E-06
1.70E+11,1.86E-07,4.34E-07,1.49E-06
1.70E+11,3.47E-07,7.93E-07,1.42E-06
1.70E+11,2.24E-07,6.36E-07,1.83E-06
1.70E+11,1.07E-06,5.51E-07,1.55E-06
1.70E+11,4.61E-07,3.62E-07,8.92E-07
1.70E+11,3.63E-07,7.92E-07,9.35E-07
1.70E+11,2.87E-07,5.45E-07,8.68E-07
1.70E+11,3.10E-07,1.27E-07,1.33E-06
1.70E+11,9.05E-07,6.52E-07,8.85E-07
1.70E+11,1.42E-06,2.99E-07,1.17E-06
1.70E+11,5.04E-07,3.22E-07,5.11E-07
1.70E+11,7.23E-07,4.20E-07,9.43E-07
1.70E+11,6.27E-07,1.52E-07,5.28E-07
1.70E+11,3.32E-07,6.55E-07,7.94E-07
1.70E+11,3.02E-07,4.34E-07,7.53E-07
1.70E+11,3.45E-07,6.58E-07,7.68E-07
1.70E+11,8.35E-07,1.69E-07,7.33E-07
1.70E+11,4.00E-07,1.05E-07,1.14E-06
1.70E+11,9.76E-07,1.79E-07,7.55E-07
1.70E+11,2.33E-07,1.78E-07,1.06E-06
1.70E+11,3.33E-07,6.00E-07,5.12E-07
1.71E+11,5.19E-07,3.95E-07,4.76E-07
1.71E+11,4.38E-07,7.63E-07,6.97E-07
1.71E+11,2.33E-07,6.42E-07,2.74E-07
1.71E+11,2.05E-07,2.18E-07,5.69E-07
1.71E+11,4.31E-07,1.07E-06,4.93E-07
1.71E+11,4.32E-07,5.35E-07,1.22E-07
1.71E+11,6.47E-07,9.78E-07,6.00E-07
1.71E+11,6.26E-07,5.18E-07,6.44E-07
1.71E+11,1.53E-07,7.38E-07,2.02E-07
1.71E+11,5.73E-07,8.96E-07,6.06E-07
1.71E+11,3.24E-07,6.37E-07,6.89E-07
1.71E+11,6.38E-07,3.04E-07,1.61E-07
