106.3819,-36.63511,-36.79438,-36.63548
106.3899,-36.64252,-36.78838,-36.64418
106.3979,-36.65116,-36.81437,-36.64964
106.4059,-36.65824,-36.8282,-36.66227
106.4139,-36.6698,-36.82895,-36.66705
106.4219,-36.67494,-36.82379,-36.67996
106.4299,-36.69232,-36.81267,-36.69082
106.4379,-36.69889,-36.81591,-36.70465
106.4459,-36.712,-36.84475,-36.71009
106.454,-36.72227,-36.86672,-36.71137
106.462,-36.72837,-36.87104,-36.72856
106.47,-36.74063,-36.8665,-36.73865
106.478,-36.74851,-36.88798,-36.74984
106.486,-36.75833,-36.89428,-36.75804
106.494,-36.77022,-36.91683,-36.77062
106.502,-36.77778,-36.91125,-36.78429
106.51,-36.79007,-36.93461,-36.78951
106.518,-36.79909,-36.96174,-36.80663
106.526,-36.81502,-36.95724,-36.80483
106.534,-36.82266,-36.99554,-36.82096
106.542,-36.83191,-37.01049,-36.83059
106.5501,-36.8445,-37.00547,-36.84451
106.5581,-36.8565,-36.99682,-36.85113
106.5661,-36.86127,-37.00328,-36.86408
106.5741,-36.87512,-37.04154,-36.88104
106.5821,-36.8862,-37.07548,-36.88705
106.5901,-36.89933,-37.07578,-36.89648
106.5981,-36.90847,-37.07919,-36.90936
106.6061,-36.92239,-37.09093,-36.91919
106.6141,-36.93236,-37.11336,-36.93167
106.6221,-36.945,-37.12923,-36.94806
106.6301,-36.95602,-37.12079,-36.95693
106.6381,-36.96729,-37.14163,-36.97564
106.6461,-36.98062,-37.12695,-36.97674
106.6542,-36.99382,-37.12468,-36.99393
106.6622,-37.00767,-37.16707,-37.00591
106.6702,-37.01511,-37.16804,-37.01821
106.6782,-37.02995,-37.19823,-37.03519
106.6862,-37.05009,-37.22304,-37.0474
106.6942,-37.05397,-37.24131,-37.05622
106.7022,-37.07022,-37.26962,-37.07098
106.7102,-37.08248,-37.28292,-37.07707
106.7182,-37.09262,-37.28605,-37.09178
106.7262,-37.10704,-37.29258,-37.10769
106.7342,-37.12295,-37.34385,-37.12224
106.7422,-37.13463,-37.33576,-37.13809
106.7503,-37.14274,-37.31614,-37.15193
106.7583,-37.16401,-37.34244,-37.16378
106.7663,-37.17334,-37.37412,-37.17633
106.7743,-37.19291,-37.4062,-37.18781
106.7823,-37.19769,-37.43964,-37.20857
106.7903,-37.2188,-37.4588,-37.21487
106.7983,-37.23137,-37.46416,-37.22812
106.8063,-37.24425,-37.47757,-37.24957
106.8143,-37.26083,-37.49793,-37.25952
106.8223,-37.27302,-37.50875,-37.27579
106.8303,-37.29201,-37.49963,-37.28711
106.8383,-37.30949,-37.51815,-37.30977
106.8463,-37.32104,-37.48652,-37.3218
106.8544,-37.33884,-37.48589,-37.33462
106.8624,-37.35298,-37.54533,-37.3512
106.8704,-37.36778,-37.55756,-37.36528
106.8784,-37.38149,-37.58089,-37.38
106.8864,-37.40226,-37.61386,-37.39842
106.8944,-37.41506,-37.63623,-37.41662
106.9024,-37.42775,-37.66395,-37.43285
106.9104,-37.45245,-37.65322,-37.44296
106.9184,-37.45917,-37.68398,-37.46652
106.9264,-37.47851,-37.72974,-37.48056
106.9344,-37.49888,-37.73841,-37.49925
106.9424,-37.51276,-37.79642,-37.51461
106.9505,-37.53076,-37.78455,-37.53492
106.9585,-37.55165,-37.78862,-37.55116
106.9665,-37.56825,-37.8094,-37.56984
106.9745,-37.58712,-37.85176,-37.58327
106.9825,-37.60864,-37.90817,-37.60738
106.9905,-37.61996,-37.88352,-37.61916
106.9985,-37.63951,-37.92236,-37.63646
107.0065,-37.66437,-37.95035,-37.65552
107.0145,-37.68077,-37.98102,-37.67799
107.0225,-37.69985,-38.00198,-37.69413
107.0305,-37.71316,-38.01556,-37.72046
107.0385,-37.73742,-38.00922,-37.73377
107.0465,-37.75925,-38.04176,-37.7585
107.0546,-37.78036,-38.04015,-37.77409
107.0626,-37.79763,-38.01531,-37.80422
107.0706,-37.81835,-38.0068,-37.81883
107.0786,-37.84327,-38.05532,-37.8406
107.0866,-37.8585,-38.12309,-37.86477
107.0946,-37.88072,-38.16268,-37.87862
107.1026,-37.91255,-38.17539,-37.90745
107.1106,-37.92704,-38.25873,-37.92794
107.1186,-37.95062,-38.28568,-37.94946
107.1266,-37.9752,-38.30168,-37.97685
107.1346,-37.9967,-38.34635,-37.99579
107.1426,-38.02221,-38.38064,-38.02352
107.1507,-38.04689,-38.33871,-38.04323
107.1587,-38.06147,-38.34151,-38.06444
107.1667,-38.0885,-38.35974,-38.09589
107.1747,-38.11344,-38.39116,-38.11612
107.1827,-38.14114,-38.46777,-38.13988
107.1907,-38.16247,-38.52039,-38.16795
107.1987,-38.19692,-38.62137,-38.1927
107.2067,-38.21719,-38.61486,-38.21752
107.2147,-38.24994,-38.64945,-38.24344
