0.35722,1.65E-04,-1.63E-04,0.77899,,0.35865,1.55E-04,-1.96E-04,0.90256
0.35681,1.66E-04,-1.63E-04,0.77656,,0.36065,1.57E-04,-1.95E-04,0.89369
0.3585,1.66E-04,-1.62E-04,0.77293,,0.35893,1.56E-04,-1.96E-04,0.89824
0.3574,1.67E-04,-1.62E-04,0.76961,,0.35704,1.54E-04,-1.97E-04,0.90986
0.35683,1.68E-04,-1.62E-04,0.76633,,0.3586,1.51E-04,-1.98E-04,0.92183
0.35673,1.68E-04,-1.62E-04,0.76692,,0.35586,1.48E-04,-1.99E-04,0.92883
0.35485,1.66E-04,-1.63E-04,0.77354,,0.35479,1.48E-04,-1.98E-04,0.92996
0.35662,1.64E-04,-1.63E-04,0.78051,,0.35617,1.49E-04,-1.99E-04,0.92851
0.35724,1.64E-04,-1.63E-04,0.7805,,0.3538,1.49E-04,-1.98E-04,0.926
0.35499,1.66E-04,-1.62E-04,0.77594,,0.35464,1.49E-04,-1.98E-04,0.92738
0.35674,1.68E-04,-1.62E-04,0.76749,,0.35692,1.49E-04,-1.98E-04,0.92802
0.35437,1.70E-04,-1.61E-04,0.75797,,0.35452,1.49E-04,-1.98E-04,0.92488
0.35476,1.73E-04,-1.61E-04,0.74969,,0.3541,1.51E-04,-1.98E-04,0.91981
0.35563,1.73E-04,-1.61E-04,0.74856,,0.35372,1.52E-04,-1.97E-04,0.91564
0.35357,1.71E-04,-1.61E-04,0.75592,,0.35323,1.52E-04,-1.97E-04,0.91268
0.35481,1.69E-04,-1.62E-04,0.76396,,0.35421,1.53E-04,-1.97E-04,0.91126
0.35297,1.67E-04,-1.62E-04,0.77114,,0.35533,1.53E-04,-1.97E-04,0.91084
0.35177,1.65E-04,-1.63E-04,0.77747,,0.35263,1.54E-04,-1.97E-04,0.90505
0.35388,1.64E-04,-1.63E-04,0.78143,,0.35414,1.55E-04,-1.96E-04,0.90267
0.35245,1.66E-04,-1.63E-04,0.77656,,0.35323,1.56E-04,-1.97E-04,0.9001
0.35249,1.67E-04,-1.62E-04,0.77173,,0.34999,1.56E-04,-1.96E-04,0.89967
0.35218,1.68E-04,-1.62E-04,0.7681,,0.35153,1.54E-04,-1.97E-04,0.90537
0.35024,1.67E-04,-1.62E-04,0.76869,,0.35033,1.52E-04,-1.97E-04,0.91451
0.35104,1.67E-04,-1.62E-04,0.7708,,0.3497,1.51E-04,-1.98E-04,0.919
0.35227,1.66E-04,-1.63E-04,0.77535,,0.35179,1.52E-04,-1.97E-04,0.91356
0.35057,1.64E-04,-1.63E-04,0.78234,,0.35065,1.54E-04,-1.97E-04,0.90726
0.35169,1.63E-04,-1.64E-04,0.78693,,0.34893,1.53E-04,-1.98E-04,0.91168
0.34944,1.63E-04,-1.63E-04,0.78754,,0.34974,1.51E-04,-1.98E-04,0.91814
0.34875,1.63E-04,-1.63E-04,0.7854,,0.34901,1.50E-04,-1.98E-04,0.92094
0.34923,1.64E-04,-1.63E-04,0.78234,,0.34891,1.50E-04,-1.98E-04,0.92021
0.3479,1.65E-04,-1.63E-04,0.77777,,0.35097,1.51E-04,-1.97E-04,0.91812
0.34933,1.68E-04,-1.62E-04,0.76778,,0.34954,1.51E-04,-1.98E-04,0.91772
0.34841,1.70E-04,-1.61E-04,0.75823,,0.3494,1.51E-04,-1.98E-04,0.91772
0.34649,1.71E-04,-1.61E-04,0.75678,,0.34937,1.52E-04,-1.98E-04,0.91574
0.34751,1.70E-04,-1.61E-04,0.75883,,0.34498,1.52E-04,-1.97E-04,0.91564
0.34658,1.67E-04,-1.62E-04,0.76931,,0.34601,1.50E-04,-1.99E-04,0.924
0.34624,1.64E-04,-1.63E-04,0.78051,,0.34667,1.47E-04,-1.99E-04,0.93368
0.34787,1.63E-04,-1.63E-04,0.78509,,0.3449,1.48E-04,-1.99E-04,0.93334
0.34569,1.63E-04,-1.63E-04,0.78509,,0.3459,1.48E-04,-1.99E-04,0.93149
0.34723,1.65E-04,-1.63E-04,0.779,,0.34452,1.49E-04,-1.99E-04,0.92625
0.34603,1.68E-04,-1.62E-04,0.76812,,0.34483,1.51E-04,-1.98E-04,0.91942
0.34399,1.71E-04,-1.61E-04,0.75739,,0.34492,1.54E-04,-1.97E-04,0.908
0.34562,1.72E-04,-1.61E-04,0.75205,,0.34246,1.58E-04,-1.96E-04,0.89153
0.34509,1.72E-04,-1.61E-04,0.75292,,0.345,1.61E-04,-1.95E-04,0.87966
0.34466,1.70E-04,-1.61E-04,0.76034,,0.34586,1.62E-04,-1.95E-04,0.87949
0.34505,1.67E-04,-1.62E-04,0.77024,,0.34385,1.58E-04,-1.96E-04,0.89172
0.34299,1.65E-04,-1.63E-04,0.78052,,0.34357,1.55E-04,-1.97E-04,0.90427
0.34323,1.63E-04,-1.64E-04,0.78847,,0.34394,1.53E-04,-1.98E-04,0.91225
0.34232,1.63E-04,-1.64E-04,0.78938,,0.34166,1.53E-04,-1.98E-04,0.91232
0.3419,1.65E-04,-1.63E-04,0.77991,,0.34253,1.52E-04,-1.98E-04,0.91439
0.3439,1.69E-04,-1.62E-04,0.76573,,0.3411,1.52E-04,-1.97E-04,0.91349
0.34178,1.70E-04,-1.61E-04,0.75885,,0.34087,1.53E-04,-1.97E-04,0.91046
0.34073,1.71E-04,-1.61E-04,0.75708,,0.3419,1.54E-04,-1.96E-04,0.90469
0.34195,1.70E-04,-1.62E-04,0.76066,,0.34157,1.56E-04,-1.96E-04,0.89774
0.34035,1.68E-04,-1.63E-04,0.76995,,0.34016,1.57E-04,-1.96E-04,0.89481
0.34138,1.65E-04,-1.63E-04,0.77992,,0.34087,1.57E-04,-1.96E-04,0.89512
0.34231,1.63E-04,-1.64E-04,0.78785,,0.3389,1.57E-04,-1.96E-04,0.89543
0.34014,1.61E-04,-1.64E-04,0.79431,,0.33818,1.59E-04,-1.95E-04,0.88753
0.34208,1.61E-04,-1.64E-04,0.7971,,0.34175,1.60E-04,-1.94E-04,0.87967
0.34019,1.62E-04,-1.64E-04,0.79155,,0.34011,1.61E-04,-1.93E-04,0.8754
0.33892,1.65E-04,-1.63E-04,0.7796,,0.3389,1.61E-04,-1.94E-04,0.87723
0.33968,1.68E-04,-1.62E-04,0.7678,,0.3389,1.59E-04,-1.95E-04,0.88476
0.33886,1.70E-04,-1.61E-04,0.76063,,0.33844,1.58E-04,-1.96E-04,0.89128
0.33965,1.69E-04,-1.62E-04,0.76364,,0.33928,1.56E-04,-1.97E-04,0.89979
