0,0.1,1,7.91E-30,1.23E-39,2.68E-29
1,0.1,0.99993,6.93E-05,1.33E-17,2.35E-04
2,0.1,0.99986,1.38E-04,4.20E-17,4.69E-04
3,0.10001,0.99979,2.07E-04,8.61E-17,7.01E-04
4,0.10001,0.99973,2.75E-04,1.43E-16,9.32E-04
5,0.10001,0.99966,3.42E-04,2.14E-16,0.00116
6,0.10001,0.99959,4.10E-04,3.00E-16,0.00139
7,0.10001,0.99952,4.77E-04,4.01E-16,0.00162
8,0.10002,0.99946,5.43E-04,5.16E-16,0.00184
9,0.10002,0.99939,6.09E-04,6.46E-16,0.00207
10,0.10002,0.99933,6.75E-04,7.91E-16,0.00229
11,0.10002,0.99926,7.40E-04,9.48E-16,0.00251
12,0.10002,0.99919,8.05E-04,1.12E-15,0.00273
13,0.10002,0.99913,8.70E-04,1.31E-15,0.00295
14,0.10003,0.99907,9.34E-04,1.50E-15,0.00317
15,0.10003,0.999,9.97E-04,1.72E-15,0.00338
16,0.10003,0.99894,0.00106,1.95E-15,0.0036
17,0.10003,0.99888,0.00112,2.19E-15,0.00381
18,0.10003,0.99881,0.00119,2.44E-15,0.00403
19,0.10004,0.99875,0.00125,2.71E-15,0.00424
20,0.10004,0.99869,0.00131,2.99E-15,0.00445
21,0.10004,0.99863,0.00137,3.28E-15,0.00465
22,0.10004,0.99857,0.00143,3.59E-15,0.00486
23,0.10004,0.99851,0.00149,3.91E-15,0.00507
24,0.10004,0.99845,0.00155,4.24E-15,0.00527
25,0.10005,0.99839,0.00161,4.58E-15,0.00547
26,0.10005,0.99833,0.00167,4.94E-15,0.00568
27,0.10005,0.99827,0.00173,5.30E-15,0.00588
28,0.10005,0.99821,0.00179,5.68E-15,0.00608
29,0.10005,0.99815,0.00185,6.07E-15,0.00628
30,0.10006,0.99809,0.00191,6.48E-15,0.00647
31,0.10006,0.99803,0.00197,6.90E-15,0.00667
32,0.10006,0.99798,0.00202,7.32E-15,0.00686
33,0.10006,0.99792,0.00208,7.76E-15,0.00706
34,0.10006,0.99786,0.00214,8.21E-15,0.00725
35,0.10006,0.99781,0.00219,8.67E-15,0.00744
36,0.10007,0.99775,0.00225,9.14E-15,0.00763
37,0.10007,0.9977,0.0023,9.63E-15,0.00782
38,0.10007,0.99764,0.00236,1.01E-14,0.00801
39,0.10007,0.99759,0.00241,1.06E-14,0.00819
40,0.10007,0.99753,0.00247,1.11E-14,0.00838
41,0.10008,0.99748,0.00252,1.17E-14,0.00856
42,0.10008,0.99742,0.00258,1.22E-14,0.00874
43,0.10008,0.99737,0.00263,1.27E-14,0.00893
44,0.10008,0.99732,0.00268,1.33E-14,0.00911
45,0.10008,0.99726,0.00274,1.39E-14,0.00929
46,0.10008,0.99721,0.00279,1.44E-14,0.00947
47,0.10009,0.99716,0.00284,1.50E-14,0.00964
48,0.10009,0.99711,0.00289,1.56E-14,0.00982
49,0.10009,0.99705,0.00295,1.62E-14,0.00999
50,0.10009,0.997,0.003,1.68E-14,0.01017
51,0.10009,0.99695,0.00305,1.75E-14,0.01034
52,0.10009,0.9969,0.0031,1.81E-14,0.01051
53,0.1001,0.99685,0.00315,1.87E-14,0.01068
54,0.1001,0.9968,0.0032,1.94E-14,0.01085
55,0.1001,0.99675,0.00325,2.00E-14,0.01102
56,0.1001,0.9967,0.0033,2.07E-14,0.01119
57,0.1001,0.99665,0.00335,2.14E-14,0.01136
58,0.1001,0.9966,0.0034,2.21E-14,0.01152
59,0.10011,0.99656,0.00344,2.28E-14,0.01169
60,0.10011,0.99651,0.00349,2.35E-14,0.01185
61,0.10011,0.99646,0.00354,2.42E-14,0.01201
62,0.10011,0.99641,0.00359,2.49E-14,0.01218
63,0.10011,0.99636,0.00364,2.56E-14,0.01234
64,0.10012,0.99632,0.00368,2.63E-14,0.0125
65,0.10012,0.99627,0.00373,2.71E-14,0.01265
66,0.10012,0.99622,0.00378,2.78E-14,0.01281
67,0.10012,0.99618,0.00382,2.86E-14,0.01297
68,0.10012,0.99613,0.00387,2.94E-14,0.01312
69,0.10012,0.99609,0.00391,3.01E-14,0.01328
70,0.10013,0.99604,0.00396,3.09E-14,0.01343
71,0.10013,0.996,0.004,3.17E-14,0.01359
72,0.10013,0.99595,0.00405,3.25E-14,0.01374
73,0.10013,0.99591,0.00409,3.33E-14,0.01389
74,0.10013,0.99586,0.00414,3.41E-14,0.01404
75,0.10013,0.99582,0.00418,3.49E-14,0.01419
76,0.10014,0.99577,0.00423,3.57E-14,0.01434
77,0.10014,0.99573,0.00427,3.65E-14,0.01448
78,0.10014,0.99569,0.00431,3.74E-14,0.01463
79,0.10014,0.99565,0.00435,3.82E-14,0.01478
80,0.10014,0.9956,0.0044,3.91E-14,0.01492
81,0.10014,0.99556,0.00444,3.99E-14,0.01506
82,0.10015,0.99552,0.00448,4.08E-14,0.01521
83,0.10015,0.99548,0.00452,4.16E-14,0.01535
84,0.10015,0.99543,0.00457,4.25E-14,0.01549
85,0.10015,0.99539,0.00461,4.34E-14,0.01563
86,0.10015,0.99535,0.00465,4.43E-14,0.01577
87,0.10015,0.99531,0.00469,4.51E-14,0.01591
88,0.10016,0.99527,0.00473,4.60E-14,0.01605
89,0.10016,0.99523,0.00477,4.69E-14,0.01618
90,0.10016,0.99519,0.00481,4.78E-14,0.01632
91,0.10016,0.99515,0.00485,4.88E-14,0.01645
92,0.10016,0.99511,0.00489,4.97E-14,0.01659
93,0.10016,0.99507,0.00493,5.06E-14,0.01672
94,0.10017,0.99503,0.00497,5.15E-14,0.01686
95,0.10017,0.99499,0.00501,5.24E-14,0.01699
96,0.10017,0.99495,0.00505,5.34E-14,0.01712
97,0.10017,0.99492,0.00508,5.43E-14,0.01725
98,0.10017,0.99488,0.00512,5.53E-14,0.01738
99,0.10017,0.99484,0.00516,5.62E-14,0.01751
100,0.10017,0.9948,0.0052,5.72E-14,0.01763
101,0.10018,0.99477,0.00523,5.81E-14,0.01776
102,0.10018,0.99473,0.00527,5.91E-14,0.01789
103,0.10018,0.99469,0.00531,6.01E-14,0.01801
104,0.10018,0.99465,0.00535,6.10E-14,0.01814
105,0.10018,0.99462,0.00538,6.20E-14,0.01826
106,0.10018,0.99458,0.00542,6.30E-14,0.01839
107,0.10019,0.99455,0.00545,6.40E-14,0.01851
108,0.10019,0.99451,0.00549,6.50E-14,0.01863
109,0.10019,0.99447,0.00553,6.60E-14,0.01875
110,0.10019,0.99444,0.00556,6.70E-14,0.01887
111,0.10019,0.9944,0.0056,6.80E-14,0.01899
112,0.10019,0.99437,0.00563,6.90E-14,0.01911
113,0.1002,0.99433,0.00567,7.00E-14,0.01923
114,0.1002,0.9943,0.0057,7.10E-14,0.01934
115,0.1002,0.99426,0.00574,7.20E-14,0.01946
116,0.1002,0.99423,0.00577,7.30E-14,0.01958
117,0.1002,0.9942,0.0058,7.41E-14,0.01969
118,0.1002,0.99416,0.00584,7.51E-14,0.01981
119,0.1002,0.99413,0.00587,7.61E-14,0.01992
120,0.10021,0.9941,0.0059,7.72E-14,0.02003
121,0.10021,0.99406,0.00594,7.82E-14,0.02015
122,0.10021,0.99403,0.00597,7.92E-14,0.02026
123,0.10021,0.994,0.006,8.03E-14,0.02037
124,0.10021,0.99396,0.00604,8.13E-14,0.02048
125,0.10021,0.99393,0.00607,8.24E-14,0.02059
126,0.10022,0.9939,0.0061,8.34E-14,0.0207
127,0.10022,0.99387,0.00613,8.45E-14,0.02081
128,0.10022,0.99384,0.00616,8.56E-14,0.02091
129,0.10022,0.9938,0.0062,8.66E-14,0.02102
130,0.10022,0.99377,0.00623,8.77E-14,0.02113
131,0.10022,0.99374,0.00626,8.88E-14,0.02123
132,0.10022,0.99371,0.00629,8.98E-14,0.02134
133,0.10023,0.99368,0.00632,9.09E-14,0.02144
134,0.10023,0.99365,0.00635,9.20E-14,0.02155
135,0.10023,0.99362,0.00638,9.30E-14,0.02165
136,0.10023,0.99359,0.00641,9.41E-14,0.02175
137,0.10023,0.99356,0.00644,9.52E-14,0.02185
138,0.10023,0.99353,0.00647,9.63E-14,0.02195
139,0.10024,0.9935,0.0065,9.74E-14,0.02205
140,0.10024,0.99347,0.00653,9.85E-14,0.02215
141,0.10024,0.99344,0.00656,9.96E-14,0.02225
142,0.10024,0.99341,0.00659,1.01E-13,0.02235
143,0.10024,0.99338,0.00662,1.02E-13,0.02245
144,0.10024,0.99335,0.00665,1.03E-13,0.02255
145,0.10024,0.99333,0.00667,1.04E-13,0.02264
146,0.10025,0.9933,0.0067,1.05E-13,0.02274
147,0.10025,0.99327,0.00673,1.06E-13,0.02284
148,0.10025,0.99324,0.00676,1.07E-13,0.02293
149,0.10025,0.99321,0.00679,1.08E-13,0.02303
150,0.10025,0.99319,0.00681,1.10E-13,0.02312
151,0.10025,0.99316,0.00684,1.11E-13,0.02321
152,0.10026,0.99313,0.00687,1.12E-13,0.02331
153,0.10026,0.9931,0.0069,1.13E-13,0.0234
154,0.10026,0.99308,0.00692,1.14E-13,0.02349
155,0.10026,0.99305,0.00695,1.15E-13,0.02358
156,0.10026,0.99302,0.00698,1.16E-13,0.02367
157,0.10026,0.993,0.007,1.17E-13,0.02376
158,0.10026,0.99297,0.00703,1.18E-13,0.02385
159,0.10027,0.99294,0.00706,1.20E-13,0.02394
160,0.10027,0.99292,0.00708,1.21E-13,0.02403
161,0.10027,0.99289,0.00711,1.22E-13,0.02412
162,0.10027,0.99287,0.00713,1.23E-13,0.0242
163,0.10027,0.99284,0.00716,1.24E-13,0.02429
164,0.10027,0.99282,0.00718,1.25E-13,0.02438
165,0.10027,0.99279,0.00721,1.26E-13,0.02446
166,0.10028,0.99277,0.00723,1.27E-13,0.02455
167,0.10028,0.99274,0.00726,1.29E-13,0.02463
168,0.10028,0.99272,0.00728,1.30E-13,0.02472
169,0.10028,0.99269,0.00731,1.31E-13,0.0248
170,0.10028,0.99267,0.00733,1.32E-13,0.02488
171,0.10028,0.99264,0.00736,1.33E-13,0.02497
172,0.10028,0.99262,0.00738,1.34E-13,0.02505
173,0.10029,0.99259,0.00741,1.35E-13,0.02513
174,0.10029,0.99257,0.00743,1.37E-13,0.02521
175,0.10029,0.99255,0.00745,1.38E-13,0.02529
176,0.10029,0.99252,0.00748,1.39E-13,0.02537
177,0.10029,0.9925,0.0075,1.40E-13,0.02545
178,0.10029,0.99248,0.00752,1.41E-13,0.02553
179,0.10029,0.99245,0.00755,1.42E-13,0.02561
180,0.1003,0.99243,0.00757,1.43E-13,0.02569
181,0.1003,0.99241,0.00759,1.45E-13,0.02576
182,0.1003,0.99238,0.00762,1.46E-13,0.02584
183,0.1003,0.99236,0.00764,1.47E-13,0.02592
184,0.1003,0.99234,0.00766,1.48E-13,0.02599
185,0.1003,0.99232,0.00768,1.49E-13,0.02607
186,0.1003,0.99229,0.00771,1.50E-13,0.02615
187,0.10031,0.99227,0.00773,1.51E-13,0.02622
188,0.10031,0.99225,0.00775,1.53E-13,0.02629
189,0.10031,0.99223,0.00777,1.54E-13,0.02637
190,0.10031,0.99221,0.00779,1.55E-13,0.02644
191,0.10031,0.99219,0.00781,1.56E-13,0.02651
192,0.10031,0.99216,0.00784,1.57E-13,0.02659
193,0.10031,0.99214,0.00786,1.58E-13,0.02666
194,0.10032,0.99212,0.00788,1.60E-13,0.02673
195,0.10032,0.9921,0.0079,1.61E-13,0.0268
196,0.10032,0.99208,0.00792,1.62E-13,0.02687
197,0.10032,0.99206,0.00794,1.63E-13,0.02694
198,0.10032,0.99204,0.00796,1.64E-13,0.02701
199,0.10032,0.99202,0.00798,1.65E-13,0.02708
200,0.10032,0.992,0.008,1.66E-13,0.02715
201,0.10032,0.99198,0.00802,1.68E-13,0.02722
202,0.10033,0.99196,0.00804,1.69E-13,0.02729
203,0.10033,0.99194,0.00806,1.70E-13,0.02735
204,0.10033,0.99192,0.00808,1.71E-13,0.02742
205,0.10033,0.9919,0.0081,1.72E-13,0.02749
206,0.10033,0.99188,0.00812,1.73E-13,0.02756
207,0.10033,0.99186,0.00814,1.75E-13,0.02762
208,0.10033,0.99184,0.00816,1.76E-13,0.02769
209,0.10034,0.99182,0.00818,1.77E-13,0.02775
210,0.10034,0.9918,0.0082,1.78E-13,0.02782
211,0.10034,0.99178,0.00822,1.79E-13,0.02788
212,0.10034,0.99176,0.00824,1.80E-13,0.02795
213,0.10034,0.99174,0.00826,1.81E-13,0.02801
214,0.10034,0.99173,0.00827,1.83E-13,0.02807
215,0.10034,0.99171,0.00829,1.84E-13,0.02814
216,0.10035,0.99169,0.00831,1.85E-13,0.0282
217,0.10035,0.99167,0.00833,1.86E-13,0.02826
218,0.10035,0.99165,0.00835,1.87E-13,0.02832
219,0.10035,0.99163,0.00837,1.88E-13,0.02838
220,0.10035,0.99162,0.00838,1.89E-13,0.02845
221,0.10035,0.9916,0.0084,1.91E-13,0.02851
222,0.10035,0.99158,0.00842,1.92E-13,0.02857
223,0.10035,0.99156,0.00844,1.93E-13,0.02863
