0.9826,-143.69
0.9832,-144.695
0.9838,-141.637
0.9844,-139.86
0.985,-139.345
0.9856,-140.913
0.9862,-140.451
0.9868,-134.756
0.9874,-134.43
0.988,-138.229
0.9886,-142.03
0.9892,-143.879
0.9898,-139.032
0.9904,-139.031
0.991,-143.252
0.9916,-138.953
0.9922,-136.569
0.9928,-136.844
0.9934,-136.856
0.994,-136.17
0.9946,-137.785
0.9952,-139.879
0.9958,-138.232
0.9964,-135.765
0.997,-133.534
0.9976,-120.03
0.9982,-114.472
0.9988,-114.485
0.9994,-120.262
1,-135.705
1.0006,-138.817
1.0012,-137.776
1.0018,-138.127
1.0024,-137.693
1.003,-136.734
1.0036,-139.186
1.0042,-142.067
1.0048,-141.159
1.0054,-141.997
1.006,-141.409
1.0066,-142.991
1.0072,-141.649
1.0078,-139.315
1.0084,-136.401
1.009,-133.025
1.0096,-130.724
1.0102,-130.777
1.0108,-134.74
1.0114,-140.939
1.012,-140.529
1.0126,-135.382
1.0132,-135.149
1.0138,-138.627
1.0144,-144.964
1.015,-142.313
1.0156,-141.967
1.0162,-137.359
1.0168,-136.595
1.0174,-138.008
1.018,-139.249
1.0186,-138.126
1.0192,-135.699
1.0198,-133.864
1.0204,-134.694
1.021,-130.574
1.0216,-130.638
1.0222,-137.214
1.0228,-145.954
1.0234,-143.381
1.024,-140.269
1.0246,-137.895
1.0252,-136.317
1.0258,-136.325
1.0264,-138.696
1.027,-144.09
1.0276,-140.169
1.0282,-138.356
1.0288,-138.257
1.0294,-141.553
1.03,-149.617
1.0306,-149.023
1.0312,-149.948
1.0318,-147.826
1.0324,-148.498
1.033,-142.453
1.0336,-138.445
1.0342,-138.426
1.0348,-142.296
1.0354,-141.124
1.036,-141.182
1.0366,-142.721
1.0372,-139.078
1.0378,-138.901
1.0384,-138.923
1.039,-138.241
1.0396,-138.976
1.0402,-145.958
1.0408,-147.631
1.0414,-140.509
1.042,-137.166
1.0426,-137.388
1.0432,-143.033
1.0438,-142.275
1.0444,-134.541
1.045,-133.142
1.0456,-133.756
1.0462,-138.304
1.0468,-137.487
1.0474,-136.296
1.048,-136.836
1.0486,-133.591
1.0492,-133.281
1.0498,-136.339
1.0504,-142.849
1.051,-143.669
1.0516,-141.922
1.0522,-143.433
1.0528,-152.825
1.0534,-144.199
1.054,-141.37
1.0546,-141.533
1.0552,-145.322
1.0558,-146.7
1.0564,-140.728
1.057,-137.698
1.0576,-137.716
1.0582,-136.734
1.0588,-136.217
1.0594,-138.72
1.06,-142.501
1.0606,-142.104
1.0612,-143.243
1.0618,-145.441
1.0624,-141.952
1.063,-137.662
1.0636,-135.447
1.0642,-135.418
1.0648,-138.313
1.0654,-140.373
1.066,-139.217
1.0666,-139.854
1.0672,-140.661
1.0678,-138.08
1.0684,-135.041
1.069,-135.006
1.0696,-135.705
1.0702,-135.987
1.0708,-137.853
1.0714,-138.702
1.072,-139.498
1.0726,-140.723
1.0732,-136.404
1.0738,-136.24
1.0744,-137.903
1.075,-140.752
1.0756,-141.474
1.0762,-138.273
1.0768,-137.024
1.0774,-138.918
1.078,-142.25
1.0786,-139.124
1.0792,-135.88
1.0798,-135.788
1.0804,-137.015
1.081,-136.983
1.0816,-140.514
1.0822,-147.264
1.0828,-144.369
1.0834,-140.43
1.084,-136.317
1.0846,-135.211
1.0852,-135.237
1.0858,-135.613
1.0864,-134.74
1.087,-133.755
1.0876,-134.306
1.0882,-139.148
1.0888,-143.135
1.0894,-146.258
1.09,-147.259
1.0906,-140.598
1.0912,-139.132
1.0918,-140.576
1.0924,-146.089
1.093,-146.037
1.0936,-149.122
1.0942,-143.508
1.0948,-143.23
1.0954,-147.811
1.096,-146.878
1.0966,-144.101
1.0972,-144.817
